Date,Open,High,Low,Close,Adj Close,Volume
5/24/2011,8236.549805,8299.400391,8232.860352,8252.459961,8252.459961,3846250000
5/25/2011,8252.459961,8324.150391,8226.209961,8295.370117,8295.370117,4109670000
5/26/2011,8295.370117,8354.429688,8262.30957,8341.660156,8341.660156,3259470000
5/27/2011,8341.660156,8411.080078,8341.660156,8386.339844,8386.339844,3124560000
5/31/2011,8386.339844,8487.700195,8386.339844,8477.280273,8477.280273,4696240000
6/1/2011,8477.280273,8477.280273,8275.599609,8281.589844,8281.589844,4241090000
6/2/2011,8281.589844,8313.25,8222.049805,8277.759766,8277.759766,3762170000
6/3/2011,8277.759766,8277.759766,8180.040039,8222.150391,8222.150391,3505030000
6/6/2011,8222.150391,8222.150391,8106.490234,8115.870117,8115.870117,3555980000
6/7/2011,8115.870117,8199.469727,8115.870117,8131.689941,8131.689941,3846250000
6/8/2011,8131.689941,8132.810059,8068.169922,8081.350098,8081.350098,3970810000
6/9/2011,8081.350098,8178.029785,8081.350098,8149.649902,8149.649902,3332510000
6/10/2011,8149.649902,8149.649902,7995.100098,8016.390137,8016.390137,3846250000
6/13/2011,8016.390137,8061.22998,7973.529785,8017.060059,8017.060059,4132520000
6/14/2011,8017.060059,8160.180176,8017.060059,8132.77002,8132.77002,3500280000
6/15/2011,8132.77002,8132.77002,7944.330078,7967.810059,7967.810059,4070500000
6/16/2011,7967.810059,8004.180176,7901.080078,7963.600098,7963.600098,3846250000
6/17/2011,7963.600098,8048.580078,7963.600098,8000.109863,8000.109863,4916460000
6/20/2011,8000.109863,8042.470215,7970.319824,8032.220215,8032.220215,3464660000
6/21/2011,8032.220215,8169.680176,8032.220215,8156.27002,8156.27002,4056150000
6/22/2011,8156.27002,8176.990234,8099.859863,8101.839844,8101.839844,3718420000
6/23/2011,8101.839844,8101.839844,7927.080078,8054.080078,8054.080078,4983450000
6/24/2011,8054.080078,8062.149902,7966.669922,7974.720215,7974.720215,3665340000
6/27/2011,7974.720215,8056.52002,7959.220215,8031.080078,8031.080078,3479070000
6/28/2011,8031.080078,8136.069824,8031.080078,8135.97998,8135.97998,3681500000
6/29/2011,8135.97998,8239.44043,8135.97998,8228.5,8228.5,4347540000
6/30/2011,8228.5,8327.700195,8228.5,8319.099609,8319.099609,4200500000
7/1/2011,8319.099609,8433.610352,8299.389648,8425.480469,8425.480469,3796930000
7/5/2011,8425.480469,8430.55957,8387.389648,8404.629883,8404.629883,3722320000
7/6/2011,8404.629883,8407.049805,8342.179688,8396.480469,8396.480469,3564190000
7/7/2011,8396.480469,8496.419922,8396.480469,8476.129883,8476.129883,4069530000
7/8/2011,8476.129883,8476.129883,8350.330078,8410.19043,8410.19043,3594360000
7/11/2011,8410.19043,8410.19043,8211.230469,8228.730469,8228.730469,3879130000
7/12/2011,8228.730469,8273.410156,8191.049805,8192.75,8192.75,4227890000
7/13/2011,8192.75,8328.240234,8192.75,8246.799805,8246.799805,4060080000
7/14/2011,8246.799805,8302.660156,8175.220215,8191.129883,8191.129883,4358570000
7/15/2011,8191.129883,8237.480469,8177.959961,8227.040039,8227.040039,4242760000
7/18/2011,8191.129883,8227.040039,8081.540039,8135.529785,8135.529785,4118160000
7/19/2011,8227.040039,8260.269531,8135.529785,8254.379883,8254.379883,4304600000
7/20/2011,8135.529785,8301.790039,8135.529785,8281.830078,8281.830078,3767420000
7/21/2011,8254.379883,8423.049805,8254.379883,8411.450195,8411.450195,4837430000
7/22/2011,8411.450195,8417.969727,8364.610352,8408.200195,8408.200195,3522830000
7/25/2011,8408.200195,8408.200195,8325.610352,8357.570313,8357.570313,3536890000
7/26/2011,8408.200195,8408.200195,8315.719727,8331.669922,8331.669922,4007050000
7/27/2011,8357.570313,8357.570313,8144.930176,8153.209961,8153.209961,3479040000
7/28/2011,8153.209961,8212.990234,8114.569824,8124.029785,8124.029785,4951800000
7/29/2011,8153.209961,8153.209961,8011.450195,8079.439941,8079.439941,5061190000
8/1/2011,8124.029785,8172.339844,7972.910156,8040.930176,8040.930176,4967390000
8/2/2011,8079.439941,8079.439941,7831.080078,7831.97998,7831.97998,5206290000
8/3/2011,8040.930176,8040.930176,7698.850098,7853.200195,7853.200195,6446940000
8/4/2011,7831.97998,7853.200195,7422.939941,7428.399902,7428.399902,4266530000
8/5/2011,7853.200195,7853.200195,7218.839844,7419.069824,7419.069824,5454590000
8/8/2011,7428.399902,7428.399902,6891.040039,6895.970215,6895.970215,2615150000
8/9/2011,7419.069824,7419.069824,6895.970215,7258.040039,7258.040039,2366660000
8/10/2011,6895.970215,7258.040039,6895.970215,7101.240234,7101.240234,5018070000
8/11/2011,7258.040039,7336.450195,6938.22998,7257.580078,7257.580078,3685050000
8/12/2011,6938.22998,7363.910156,6938.22998,7303.879883,7303.879883,5640380000
8/15/2011,7303.879883,7482.709961,7303.879883,7482.709961,7482.709961,4272850000
8/16/2011,7303.879883,7482.709961,7303.879883,7394.490234,7394.490234,5071600000
8/17/2011,7394.490234,7418.939941,7394.490234,7418.939941,7418.939941,4388340000
8/18/2011,7418.939941,7418.939941,7070.220215,7079.410156,7079.410156,3234810000
8/19/2011,7079.410156,7079.410156,6962.569824,6970.100098,6970.100098,5167560000
8/22/2011,6970.100098,7124.759766,6967.47998,6980.620117,6980.620117,5436260000
8/23/2011,6970.100098,7209.589844,6970.100098,7209.589844,7209.589844,5013170000
8/24/2011,6980.620117,7277.649902,6980.620117,7273.129883,7273.129883,5315310000
8/25/2011,7273.129883,7342.029785,7128.72998,7149.669922,7149.669922,5748420000
8/26/2011,7273.129883,7273.129883,7002.75,7245.819824,7245.819824,5035320000
8/29/2011,7149.669922,7450.629883,7149.669922,7450.299805,7450.299805,4228070000
8/30/2011,7450.299805,7503.200195,7354.109863,7464,7464,4572570000
8/31/2011,7450.299805,7587.069824,7450.299805,7528.390137,7528.390137,5267840000
9/1/2011,7528.390137,7584.72998,7440.600098,7443.459961,7443.459961,4780410000
9/2/2011,7528.390137,7528.390137,7229.450195,7250.72998,7250.72998,4401740000
9/6/2011,7443.459961,7443.459961,7005.410156,7148.129883,7148.129883,5103980000
9/7/2011,7148.129883,7355.169922,7148.129883,7355.169922,7355.169922,4441040000
9/8/2011,7148.129883,7371.290039,7148.129883,7257.359863,7257.359863,4465170000
9/9/2011,7355.169922,7355.169922,7012.589844,7045.009766,7045.009766,4586370000
9/12/2011,7257.359863,7257.359863,6894.700195,7047.120117,7047.120117,5168550000
9/13/2011,7045.009766,7131.279785,7010.77002,7109.950195,7109.950195,4681370000
9/14/2011,7047.120117,7273.049805,7033.490234,7199.120117,7199.120117,4986740000
9/15/2011,7109.950195,7329.120117,7109.950195,7329.100098,7329.100098,4479730000
9/16/2011,7199.120117,7385.120117,7199.120117,7348.180176,7348.180176,5248890000
9/19/2011,7329.100098,7348.180176,7146.5,7234.629883,7234.629883,4254190000
9/20/2011,7348.180176,7348.180176,7206.72998,7217.109863,7217.109863,4315610000
9/21/2011,7217.109863,7227.060059,6979.290039,6981.330078,6981.330078,4728550000
9/22/2011,7217.109863,7217.109863,6641.299805,6726.620117,6726.620117,6703140000
9/23/2011,6981.330078,6981.330078,6676.430176,6770.72998,6770.72998,5639930000
9/26/2011,6770.72998,6945.709961,6733.330078,6940.810059,6940.810059,4762830000
9/27/2011,6940.810059,7169.080078,6940.810059,7043.120117,7043.120117,5548130000
9/28/2011,7043.120117,7094.359863,6873.709961,6876.939941,6876.939941,4787920000
9/29/2011,6876.939941,7051.390137,6853.870117,6974.910156,6974.910156,5285740000
9/30/2011,6974.910156,6974.910156,6791.609863,6791.649902,6791.649902,4416790000
10/3/2011,6791.649902,6819.089844,6570.540039,6571.450195,6571.450195,5670340000
10/4/2011,6574.290039,6727.120117,6414.890137,6722.97998,6722.97998,3714670000
10/5/2011,6722.97998,6856.879883,6674.290039,6844.160156,6844.160156,2510620000
10/6/2011,6844.160156,7000.120117,6799.200195,6997.640137,6997.640137,5098330000
10/7/2011,6997.640137,7046.149902,6722.97998,6925.799805,6925.799805,5580380000
10/10/2011,6925.799805,7173.450195,6844.160156,7173.450195,7173.450195,4446800000
10/11/2011,7173.450195,7178.52002,7103.040039,7161.259766,7161.259766,4424500000
10/12/2011,7161.259766,7337.27002,7161.259766,7263.689941,7263.689941,5355360000
10/13/2011,7263.689941,7263.689941,7140.02002,7229.080078,7229.080078,4436270000
10/14/2011,7229.080078,7351.879883,7229.080078,7350.459961,7350.459961,4116690000
10/17/2011,7350.459961,7350.459961,7178.200195,7188.660156,7188.660156,4300700000
10/18/2011,7188.660156,7385.870117,7120.379883,7341.72998,7341.72998,4840170000
10/19/2011,7341.72998,7365.660156,7220.72998,7240.259766,7240.259766,4846390000
10/20/2011,7240.259766,7291.350098,7157.209961,7273.899902,7273.899902,4870290000
10/21/2011,7273.899902,7431.620117,7273.899902,7431.100098,7431.100098,4980770000
10/24/2011,7431.100098,7555.990234,7431.100098,7547.629883,7547.629883,4309380000
10/25/2011,7547.629883,7547.629883,7389.100098,7400.819824,7400.819824,4473970000
10/26/2011,7400.819824,7528.609863,7369.189941,7506.149902,7506.149902,4873530000
10/27/2011,7506.149902,7864.490234,7506.149902,7813.990234,7813.990234,6367610000
10/28/2011,7813.990234,7814.459961,7756.700195,7803.939941,7803.939941,4536690000
10/31/2011,7803.939941,7803.939941,7562.790039,7563.379883,7563.379883,4310210000
11/1/2011,7565.029785,7565.029785,7303.759766,7337.149902,7337.149902,5645540000
11/2/2011,7337.140137,7490.970215,7337.140137,7461.100098,7461.100098,4110530000
11/3/2011,7461.160156,7616.779785,7437.439941,7605.140137,7605.140137,4849140000
11/4/2011,7605.140137,7605.140137,7457.819824,7552.22998,7552.22998,3830650000
11/7/2011,7552.22998,7592.810059,7461.160156,7590.430176,7590.430176,3429740000
11/8/2011,7590.430176,7681.220215,7546.529785,7671.910156,7671.910156,3908490000
11/9/2011,7671.910156,7671.910156,7344.620117,7353.450195,7353.450195,4659740000
11/10/2011,7353.450195,7463.890137,7352.540039,7423.640137,7423.640137,4002760000
11/11/2011,7423.680176,7599.160156,7423.680176,7576.180176,7576.180176,3370180000
11/14/2011,7576.180176,7576.180176,7459.529785,7493.290039,7493.290039,3219680000
11/15/2011,7493.299805,7547.439941,7432.259766,7509.049805,7509.049805,3599300000
11/16/2011,7509.049805,7525.870117,7387.319824,7392.02002,7392.02002,4085010000
11/17/2011,7392.02002,7412.25,7237.720215,7274.160156,7274.160156,4596450000
11/18/2011,7274.149902,7329.27002,7256.319824,7282.470215,7282.470215,3827610000
11/21/2011,7282.470215,7282.470215,7074.970215,7134.470215,7134.470215,4050070000
11/22/2011,7134.470215,7149.25,7062.140137,7094.890137,7094.890137,3911710000
11/23/2011,7094.890137,7094.890137,6919.77002,6919.919922,6919.919922,3798940000
11/25/2011,6919.919922,6981.75,6898.120117,6898.180176,6898.180176,1664200000
11/28/2011,6898.180176,7156.680176,6898.180176,7120.549805,7120.549805,3920750000
11/29/2011,7120.549805,7191.959961,7118.330078,7149.709961,7149.709961,3992650000
11/30/2011,7149.709961,7485.549805,7149.709961,7484.5,7484.5,5801910000
12/1/2011,7484.5,7509.330078,7430.009766,7450.430176,7450.430176,3818680000
12/2/2011,7450.430176,7550.299805,7446.390137,7453.549805,7453.549805,4144310000
12/5/2011,7453.549805,7596.109863,7453.549805,7531.009766,7531.009766,4148060000
12/6/2011,7531.009766,7583.919922,7496.759766,7539.319824,7539.319824,3734230000
12/7/2011,7539.319824,7591.209961,7457.490234,7559.709961,7559.709961,4160540000
12/8/2011,7559.709961,7559.709961,7353.439941,7369.52002,7369.52002,4298370000
12/9/2011,7369.52002,7519.97998,7369.52002,7502.879883,7502.879883,3830610000
12/12/2011,7502.879883,7502.879883,7308.540039,7363.490234,7363.490234,0
12/13/2011,7363.490234,7441.839844,7236.930176,7277.620117,7277.620117,4121570000
12/14/2011,7277.620117,7277.620117,7171.660156,7184.75,7184.75,4298290000
12/15/2011,7184.75,7273.939941,7184.75,7217.120117,7217.120117,3810340000
12/16/2011,7217.100098,7294.72998,7203.25,7237.660156,7237.660156,5345800000
12/19/2011,7237.660156,7237.660156,7129.839844,7142.450195,7142.450195,3659820000
12/20/2011,7142.450195,7370.450195,7142.450195,7360.970215,7360.970215,4055590000
12/21/2011,7360.970215,7397.160156,7306.189941,7388.52002,7388.52002,3582780000
12/22/2011,7388.52002,7468.339844,7388.52002,7460.75,7460.75,3492250000
12/23/2011,7460.75,7518.939941,7460.75,7518.660156,7518.660156,2233830000
12/27/2011,7518.660156,7529.169922,7494.580078,7508.370117,7508.370117,2130590000
12/28/2011,7508.370117,7508.370117,7393.129883,7396.990234,7396.990234,2349980000
12/29/2011,7396.990234,7490.240234,7396.990234,7485.629883,7485.629883,2278130000
12/30/2011,7485.629883,7506.740234,7475.950195,7477.029785,7477.029785,2271850000
1/3/2012,7477.029785,7659.970215,7459.450195,7624.319824,7624.319824,3943710000
1/4/2012,7624.319824,7624.319824,7559.990234,7612.149902,7612.149902,3592580000
1/5/2012,7612.149902,7613.600098,7512.649902,7599.970215,7599.970215,4315950000
1/6/2012,7599.970215,7601.47998,7535.620117,7557.680176,7557.680176,3656830000
1/9/2012,7557.680176,7588.890137,7539.339844,7584.660156,7584.660156,3371600000
1/10/2012,7584.660156,7688.220215,7584.660156,7668.899902,7668.899902,4221960000
1/11/2012,7668.899902,7668.899902,7615.939941,7661.97998,7661.97998,3968120000
1/12/2012,7661.97998,7691.100098,7622.529785,7681.259766,7681.259766,4019890000
1/13/2012,7681.259766,7681.259766,7555.100098,7632.029785,7632.029785,3692370000
1/17/2012,7632.029785,7723.47998,7632.029785,7670.470215,7670.470215,4010490000
1/18/2012,7670.470215,7766.950195,7662.450195,7766.950195,7766.950195,4096160000
1/19/2012,7766.950195,7824.069824,7766.950195,7819.359863,7819.359863,4465890000
1/20/2012,7819.370117,7829.370117,7793.009766,7829.339844,7829.339844,3912620000
1/23/2012,7829.330078,7885.569824,7819.509766,7855.52002,7855.52002,3770910000
1/24/2012,7843.939941,7843.939941,7778.689941,7840.649902,7840.649902,3693560000
1/25/2012,7829.220215,7926.330078,7765.040039,7914.810059,7914.810059,4410910000
1/26/2012,7829.740234,7929.759766,7822.72998,7883.899902,7883.899902,4522070000
1/27/2012,7883.899902,7897.330078,7850.080078,7876.609863,7876.609863,4007380000
1/30/2012,7876.609863,7876.609863,7766.02002,7834.399902,7834.399902,3659010000
1/31/2012,7834.410156,7894.939941,7801.27002,7838.47998,7838.47998,4235550000
2/1/2012,7838.47998,7968.069824,7838.47998,7931.430176,7931.430176,4504360000
2/2/2012,7931.450195,7967.75,7920.410156,7945.430176,7945.430176,4120920000
2/3/2012,7945.430176,8061.919922,7945.430176,8060.430176,8060.430176,4608550000
2/6/2012,8060.430176,8060.430176,8007.950195,8048.040039,8048.040039,3379700000
2/7/2012,8048.029785,8081.560059,7997.990234,8069.700195,8069.700195,3742460000
2/8/2012,8069.709961,8100.22998,8038.029785,8082.97998,8082.97998,4096730000
2/9/2012,8082.97998,8107.240234,8045.549805,8081.25,8081.25,4209890000
2/10/2012,8081.25,8081.25,7964.390137,7992.049805,7992.049805,3877580000
2/13/2012,7992.029785,8065.439941,7992.029785,8056.22998,8056.22998,3618040000
2/14/2012,8056.22998,8056.22998,7974.25,8029.609863,8029.609863,3889520000
2/15/2012,8029.620117,8059.259766,7982.879883,7998.649902,7998.649902,4080340000
2/16/2012,7998.649902,8095.390137,7981.870117,8092.189941,8092.189941,4108880000
2/17/2012,8092.189941,8129.399902,8091.649902,8114.509766,8114.509766,3717640000
2/21/2012,8114.790039,8150.560059,8095.629883,8115.419922,8115.419922,3795200000
2/22/2012,8102.450195,8114.700195,8077.140137,8094.390137,8094.390137,3633710000
2/23/2012,8092.620117,8139.049805,8062.77002,8136.149902,8136.149902,3786450000
2/24/2012,8151.459961,8176.290039,8139.950195,8151.970215,8151.970215,3505360000
2/27/2012,8100.629883,8164.660156,8066.02002,8143.560059,8143.560059,3648890000
2/28/2012,8149.069824,8182.02002,8132.069824,8171.540039,8171.540039,3579120000
2/29/2012,8182.25,8210.259766,8106.029785,8113.240234,8113.240234,4482370000
3/1/2012,8136.129883,8189.299805,8136.129883,8175.109863,8175.109863,3919240000
3/2/2012,8157.660156,8161.450195,8105.569824,8125.169922,8125.169922,3283490000
3/5/2012,8109.52002,8109.52002,8057.540039,8091.279785,8091.279785,3429480000
3/6/2012,8000.430176,8000.430176,7898.609863,7920.350098,7920.350098,4191060000
3/7/2012,7936.399902,7992.47998,7925.660156,7979.779785,7979.779785,3580380000
3/8/2012,8038.799805,8097.629883,8023.290039,8082.47998,8082.47998,3543060000
3/9/2012,8087.890137,8133.569824,8075.959961,8102.100098,8102.100098,3639470000
3/12/2012,8102.100098,8105.180176,8062.109863,8086.279785,8086.279785,3081870000
3/13/2012,8086.279785,8234.969727,8086.279785,8234.480469,8234.480469,4386470000
3/14/2012,8223.759766,8235.30957,8163.709961,8185.27002,8185.27002,4502280000
3/15/2012,8194.769531,8246.719727,8176.799805,8246.719727,8246.719727,4271650000
3/16/2012,8265.44043,8281.360352,8256.120117,8270.400391,8270.400391,5163950000
3/19/2012,8262.30957,8327.669922,8257.660156,8297.469727,8297.469727,3932570000
3/20/2012,8247.150391,8252.049805,8198,8241.269531,8241.269531,3695280000
3/21/2012,8241.570313,8246.889648,8199.009766,8219.339844,8219.339844,3573590000
3/22/2012,8154.189941,8161.509766,8115.299805,8141.319824,8141.319824,3740590000
3/23/2012,8139.279785,8188.029785,8102.100098,8180.049805,8180.049805,3472950000
3/26/2012,8228.19043,8288.820313,8228.19043,8288.780273,8288.780273,3576950000
3/27/2012,8289.580078,8296.679688,8237.459961,8239.330078,8239.330078,3513640000
3/28/2012,8234.830078,8239.870117,8138.240234,8188.350098,8188.350098,3892800000
3/29/2012,8137.919922,8171.910156,8083.120117,8166.370117,8166.370117,3832000000
3/30/2012,8201.269531,8220.990234,8161.009766,8206.929688,8206.929688,3676890000
4/2/2012,8206.94043,8305.69043,8182.140137,8281.120117,8281.120117,3572010000
4/3/2012,8264.25,8264.55957,8168.850098,8216.540039,8216.540039,3822090000
4/4/2012,8135.22998,8138.490234,8078.839844,8106.830078,8106.830078,3938290000
4/5/2012,8072.939941,8114.299805,8058.149902,8081.350098,8081.350098,3303740000
4/9/2012,7998.819824,8019.580078,7969.319824,7992.310059,7992.310059,3468980000
4/10/2012,7970,7988.27002,7835.290039,7841.910156,7841.910156,4631730000
4/11/2012,7917.220215,7946.529785,7903.75,7912.850098,7912.850098,3743040000
4/12/2012,7927.640137,8043.759766,7925.450195,8039.950195,8039.950195,3618280000
4/13/2012,8013.009766,8013.009766,7929.950195,7931.089844,7931.089844,3631160000
4/16/2012,7970.279785,7994.330078,7916.379883,7949.560059,7949.560059,3574780000
4/17/2012,8000.790039,8080.580078,7992.390137,8064.040039,8064.040039,3456200000
4/18/2012,8029.129883,8058.080078,8013.930176,8030.370117,8030.370117,3463140000
4/19/2012,8035.47998,8063.100098,7957.200195,7995.910156,7995.910156,4180020000
4/20/2012,8030.240234,8063.919922,8023.279785,8025.439941,8025.439941,3833320000
4/23/2012,7936.419922,7945.419922,7877.720215,7940.740234,7940.740234,3654860000
4/24/2012,7952.040039,8006.709961,7949.709961,7988.009766,7988.009766,3617100000
4/25/2012,8037.169922,8072.5,8028.97998,8070.790039,8070.790039,3998430000
4/26/2012,8051.140137,8132.069824,8041.660156,8123.069824,8123.069824,4034700000
4/27/2012,8143.540039,8164.149902,8107.72998,8151.910156,8151.910156,3645830000
4/30/2012,8132.950195,8133.959961,8093.939941,8119.060059,8119.060059,3574010000
5/1/2012,8115.060059,8211.650391,8104.839844,8164.040039,8164.040039,3807950000
5/2/2012,8164.02002,8164.02002,8074.629883,8124.319824,8124.319824,3803860000
5/3/2012,8123.02002,8126.290039,8035.069824,8049.890137,8049.890137,4004910000
5/4/2012,8030.029785,8030.029785,7921,7933.290039,7933.290039,3975140000
5/7/2012,7907.580078,7964.160156,7905.189941,7948.77002,7948.77002,3559390000
5/8/2012,7901.140137,7901.140137,7800.899902,7887.259766,7887.259766,4261670000
5/9/2012,7802.52002,7871.549805,7749.410156,7820.25,7820.25,4288540000
5/10/2012,7871.810059,7902.22998,7838.25,7852.75,7852.75,3727990000
5/11/2012,7799.609863,7886.560059,7787.620117,7815.879883,7815.879883,3869070000
5/14/2012,7739.430176,7754.259766,7699.640137,7705.439941,7705.439941,3688120000
5/15/2012,7696.009766,7714.839844,7621.640137,7635.810059,7635.810059,4114040000
5/16/2012,7656.77002,7701.680176,7592.759766,7592.819824,7592.819824,4280420000
5/17/2012,7588.220215,7595.689941,7480.410156,7480.419922,7480.419922,4664280000
5/18/2012,7503.759766,7521.120117,7408.959961,7427.740234,7427.740234,4512470000
5/21/2012,7443.870117,7543.609863,7438.72998,7542.97998,7542.97998,3786750000
5/22/2012,7555.299805,7616.52002,7506.990234,7542.580078,7542.580078,4123680000
5/23/2012,7492.910156,7547.060059,7404.890137,7540.899902,7540.899902,4108330000
5/24/2012,7558.790039,7573.430176,7487.680176,7552.339844,7552.339844,3937670000
5/25/2012,7543.330078,7567.359863,7514.419922,7534.330078,7534.330078,2872660000
5/29/2012,7583.399902,7634.640137,7565.910156,7615.029785,7615.029785,3441640000
5/30/2012,7543.359863,7543.359863,7463.740234,7471.399902,7471.399902,3534290000
5/31/2012,7477.689941,7512.52002,7387.450195,7463.959961,7463.959961,4557620000
6/1/2012,7368.410156,7368.419922,7286.779785,7292.22998,7292.22998,0
6/4/2012,7302.790039,7320.629883,7222.879883,7285.529785,7285.529785,4011960000
6/5/2012,7270.399902,7347.680176,7264.75,7338.620117,7338.620117,3403230000
6/6/2012,7389.919922,7517.459961,7389.919922,7517.459961,7517.459961,4268360000
6/7/2012,7584.069824,7614.930176,7509.189941,7519.830078,7519.830078,4258140000
6/8/2012,7480.009766,7554.560059,7451.430176,7553.77002,7553.77002,3497190000
6/11/2012,7609.339844,7623.910156,7454.160156,7459.290039,7459.290039,3537530000
6/12/2012,7459.279785,7558.740234,7456.919922,7557.819824,7557.819824,3442920000
6/13/2012,7533.600098,7577.709961,7483.350098,7506.419922,7506.419922,3506510000
6/14/2012,7515.939941,7608.290039,7499.790039,7582.819824,7582.819824,3687720000
6/15/2012,7613.040039,7666.009766,7604.209961,7664.259766,7664.259766,4401570000
6/18/2012,7630.799805,7680.540039,7606.75,7662.290039,7662.290039,3259430000
6/19/2012,7704.120117,7797.47998,7703.560059,7766.259766,7766.259766,3815350000
6/20/2012,7770.27002,7800.620117,7706.049805,7757.919922,7757.919922,3695700000
6/21/2012,7754.319824,7765.700195,7560.540039,7566.109863,7566.109863,4094470000
6/22/2012,7609.859863,7632.890137,7578.680176,7616.589844,7616.589844,5271490000
6/25/2012,7540.209961,7540.209961,7465.72998,7491.870117,7491.870117,3501820000
6/26/2012,7502.490234,7548.470215,7464.240234,7527.080078,7527.080078,3412940000
6/27/2012,7546.799805,7610.419922,7538.990234,7598.049805,7598.049805,3286910000
6/28/2012,7544.169922,7598.97998,7500.02002,7597.5,7597.5,3969370000
6/29/2012,7730.02002,7801.839844,7730.02002,7801.839844,7801.839844,4590480000
7/2/2012,7810.830078,7832.149902,7768.350098,7832.149902,7832.149902,3301650000
7/3/2012,7838.660156,7905.779785,7834.779785,7901.669922,7901.669922,2116390000
7/5/2012,7855.089844,7869.25,7809.410156,7837.77002,7837.77002,3041520000
7/6/2012,7768.569824,7768.569824,7722.970215,7756.609863,7756.609863,2745140000
7/9/2012,7742.02002,7747.100098,7699.959961,7736.399902,7736.399902,2904860000
7/10/2012,7753.740234,7786.470215,7638.310059,7667.569824,7667.569824,3470600000
7/11/2012,7667.660156,7704.830078,7643.910156,7685.319824,7685.319824,3426290000
7/12/2012,7633.640137,7665.169922,7578.589844,7638.649902,7638.649902,3654440000
7/13/2012,7654.02002,7764.740234,7654.02002,7758.299805,7758.299805,3212930000
7/16/2012,7741.560059,7759.47998,7705.669922,7743.02002,7743.02002,2862720000
7/17/2012,7763.149902,7799.660156,7690.509766,7794.77002,7794.77002,3566680000
7/18/2012,7768.490234,7846.25,7760.060059,7831.089844,7831.089844,3642630000
7/19/2012,7843.529785,7871.129883,7821.830078,7849.75,7849.75,4043360000
7/20/2012,7795.359863,7795.359863,7752.189941,7759.589844,7759.589844,3925020000
7/23/2012,7670.430176,7684.459961,7596.660156,7670.540039,7670.540039,3717180000
7/24/2012,7667.100098,7668.759766,7538.240234,7590.609863,7590.609863,3891290000
7/25/2012,7618.080078,7639.330078,7569.040039,7607.569824,7607.569824,3719170000
7/26/2012,7691.75,7770.220215,7691.75,7754.509766,7754.509766,4429300000
7/27/2012,7792.959961,7932.970215,7792.959961,7912.160156,7912.160156,4399010000
7/30/2012,7898.040039,7939.149902,7885.899902,7911.040039,7911.040039,3212060000
7/31/2012,7894.700195,7917.410156,7863.209961,7863.930176,7863.930176,3821570000
8/1/2012,7891.339844,7898.140137,7839.700195,7841.330078,7841.330078,4440920000
8/2/2012,7791.490234,7823.919922,7710.830078,7765.600098,7765.600098,4193740000
8/3/2012,7848.319824,7960.049805,7848.319824,7939.549805,7939.549805,3751170000
8/6/2012,7958.430176,7997.439941,7958.430176,7964.089844,7964.089844,3122050000
8/7/2012,7997.720215,8049.629883,7997.720215,8017.709961,8017.709961,3682490000
8/8/2012,7989.680176,8033.379883,7984.879883,8018.240234,8018.240234,3221790000
8/9/2012,8008,8046.390137,8002.959961,8025,8025,3119610000
8/10/2012,7994.240234,8045.640137,7973.569824,8044.759766,8044.759766,2767980000
8/13/2012,8035.299805,8039.439941,7985.529785,8018.640137,8018.640137,2499990000
8/14/2012,8042.490234,8054.799805,8002.029785,8019.529785,8019.529785,2930900000
8/15/2012,8009.140137,8039.540039,8003.149902,8029.009766,8029.009766,2655750000
8/16/2012,8031.390137,8099.129883,8019.02002,8089.990234,8089.990234,3114100000
8/17/2012,8099.02002,8104.470215,8079.350098,8102.069824,8102.069824,2922990000
8/20/2012,8088.549805,8096.700195,8058.890137,8094.330078,8094.330078,2766320000
8/21/2012,8117,8160.419922,8070.290039,8082.680176,8082.680176,3282950000
8/22/2012,8061.200195,8086.620117,8030.370117,8074.200195,8074.200195,3062690000
8/23/2012,8063.799805,8063.799805,8001.609863,8011.439941,8011.439941,3008240000
8/24/2012,7993.430176,8061.870117,7979.339844,8047.870117,8047.870117,2598790000
8/27/2012,8056.410156,8070.859863,8031.330078,8036.240234,8036.240234,2472500000
8/28/2012,8026.169922,8058.799805,8014.620117,8033.850098,8033.850098,2629090000
8/29/2012,8034.97998,8048.209961,8012.149902,8031.649902,8031.649902,2571220000
8/30/2012,8003.52002,8003.52002,7949.660156,7966.22998,7966.22998,2530280000
8/31/2012,8012.990234,8047.959961,7970.75,8014.930176,8014.930176,2938250000
9/4/2012,8012.870117,8024.049805,7960.870117,8002.310059,8002.310059,3200310000
9/5/2012,8001.060059,8016.470215,7975.549805,7992.009766,7992.009766,3389110000
9/6/2012,8038.029785,8160.560059,8038.029785,8160.560059,8160.560059,3952870000
9/7/2012,8191.810059,8234.519531,8191.810059,8234.509766,8234.509766,3717620000
9/10/2012,8221.700195,8242.740234,8191.950195,8192.389648,8192.389648,3223670000
9/11/2012,8209.259766,8264.290039,8209.259766,8246.139648,8246.139648,3509630000
9/12/2012,8272.089844,8286.339844,8247.230469,8267.30957,8267.30957,3641200000
9/13/2012,8262.900391,8427.530273,8248.549805,8407.030273,8407.030273,4606550000
9/14/2012,8442.150391,8515.599609,8437.919922,8458.870117,8458.870117,5041990000
9/17/2012,8442.490234,8455.570313,8393.219727,8408.959961,8408.959961,3482430000
9/18/2012,8388.549805,8404.830078,8369.259766,8387.429688,8387.429688,3377390000
